Var1,Var2,Var3
"Specimen_1/Bone_1/Hole_1/bone_023.lvm",824,1036
"Specimen_1/Bone_1/Hole_1/bone_024.lvm",824,1047
"Specimen_1/Bone_1/Hole_1/bone_025.lvm",824,1054
"Specimen_1/Bone_1/Hole_1/bone_026.lvm",824,1061
"Specimen_1/Bone_1/Hole_1/bone_027.lvm",824,1070
"Specimen_1/Bone_1/Hole_1/bone_028.lvm",824,1078
"Specimen_1/Bone_1/Hole_1/bone_029.lvm",824,1093
"Specimen_1/Bone_1/Hole_1/bone_030.lvm",824,1103
"Specimen_1/Bone_1/Hole_1/bone_031.lvm",824,1114
"Specimen_1/Bone_1/Hole_1/bone_032.lvm",824,1113
"Specimen_1/Bone_1/Hole_1/bone_033.lvm",824,1128
"Specimen_1/Bone_1/Hole_2/bone_001.lvm",834,841
"Specimen_1/Bone_1/Hole_2/bone_002.lvm",834,855
"Specimen_1/Bone_1/Hole_2/bone_003.lvm",834,854
"Specimen_1/Bone_1/Hole_2/bone_004.lvm",834,867
"Specimen_1/Bone_1/Hole_2/bone_005.lvm",834,878
"Specimen_1/Bone_1/Hole_2/bone_006.lvm",834,883
"Specimen_1/Bone_1/Hole_2/bone_007.lvm",834,891
"Specimen_1/Bone_1/Hole_2/bone_008.lvm",834,901
"Specimen_1/Bone_1/Hole_2/bone_009.lvm",834,910
"Specimen_1/Bone_1/Hole_2/bone_010.lvm",834,920
"Specimen_1/Bone_1/Hole_2/bone_011.lvm",834,931
"Specimen_1/Bone_1/Hole_2/bone_012.lvm",834,934
"Specimen_1/Bone_1/Hole_2/bone_013.lvm",834,953
"Specimen_1/Bone_1/Hole_2/bone_014.lvm",834,958
"Specimen_1/Bone_1/Hole_2/bone_015.lvm",834,966
"Specimen_1/Bone_1/Hole_2/bone_016.lvm",834,970
"Specimen_1/Bone_1/Hole_2/bone_017.lvm",834,985
"Specimen_1/Bone_1/Hole_2/bone_018.lvm",834,994
"Specimen_1/Bone_1/Hole_2/bone_019.lvm",834,999
"Specimen_1/Bone_1/Hole_2/bone_020.lvm",834,1011
"Specimen_1/Bone_1/Hole_2/bone_021.lvm",834,1022
"Specimen_1/Bone_1/Hole_2/bone_022.lvm",834,1032
"Specimen_1/Bone_1/Hole_2/bone_023.lvm",834,1040
"Specimen_1/Bone_1/Hole_2/bone_024.lvm",834,1051
"Specimen_1/Bone_1/Hole_2/bone_025.lvm",834,1062
"Specimen_1/Bone_1/Hole_2/bone_026.lvm",834,1074
"Specimen_1/Bone_1/Hole_2/bone_027.lvm",834,1088
"Specimen_1/Bone_1/Hole_2/bone_028.lvm",834,1098
"Specimen_1/Bone_1/Hole_2/bone_029.lvm",834,1103
"Specimen_1/Bone_1/Hole_2/bone_030.lvm",834,1107
"Specimen_1/Bone_1/Hole_3/bone_001.lvm",833,837
"Specimen_1/Bone_1/Hole_3/bone_002.lvm",833,840
"Specimen_1/Bone_1/Hole_3/bone_003.lvm",833,848
"Specimen_1/Bone_1/Hole_3/bone_004.lvm",833,856
"Specimen_1/Bone_1/Hole_3/bone_005.lvm",833,865
"Specimen_1/Bone_1/Hole_3/bone_006.lvm",833,872
"Specimen_1/Bone_1/Hole_3/bone_007.lvm",833,886
"Specimen_1/Bone_1/Hole_3/bone_008.lvm",833,898
"Specimen_1/Bone_1/Hole_3/bone_009.lvm",833,900
"Specimen_1/Bone_1/Hole_3/bone_010.lvm",833,910
"Specimen_1/Bone_1/Hole_3/bone_011.lvm",833,928
"Specimen_1/Bone_1/Hole_3/bone_012.lvm",833,926
"Specimen_1/Bone_1/Hole_3/bone_013.lvm",833,935
"Specimen_1/Bone_1/Hole_3/bone_014.lvm",833,945
"Specimen_1/Bone_1/Hole_3/bone_015.lvm",833,959
"Specimen_1/Bone_1/Hole_3/bone_016.lvm",833,970
"Specimen_1/Bone_1/Hole_3/bone_017.lvm",833,980
"Specimen_1/Bone_1/Hole_3/bone_018.lvm",833,988
"Specimen_1/Bone_1/Hole_3/bone_019.lvm",833,1000
"Specimen_1/Bone_1/Hole_3/bone_020.lvm",833,1010
"Specimen_1/Bone_1/Hole_3/bone_021.lvm",833,1018
"Specimen_1/Bone_1/Hole_3/bone_022.lvm",833,1034
"Specimen_1/Bone_1/Hole_3/bone_023.lvm",833,1040
"Specimen_1/Bone_1/Hole_3/bone_024.lvm",833,1048
"Specimen_1/Bone_1/Hole_3/bone_025.lvm",833,1056
"Specimen_1/Bone_1/Hole_3/bone_026.lvm",833,1066
"Specimen_1/Bone_1/Hole_3/bone_027.lvm",833,1080
"Specimen_1/Bone_1/Hole_3/bone_028.lvm",833,1090
"Specimen_1/Bone_1/Hole_3/bone_029.lvm",833,1099
"Specimen_1/Bone_1/Hole_3/bone_030.lvm",833,1106
"Specimen_1/Bone_1/Hole_3/bone_031.lvm",833,1115
"Specimen_1/Bone_1/Hole_3/bone_032.lvm",833,1123
"Specimen_1/Bone_1/Hole_3/bone_033.lvm",833,1133
"Specimen_1/Bone_1/Hole_4/bone_001.lvm",838,841
"Specimen_1/Bone_1/Hole_4/bone_002.lvm",838,849
"Specimen_1/Bone_1/Hole_4/bone_003.lvm",838,859
"Specimen_1/Bone_1/Hole_4/bone_004.lvm",838,865
"Specimen_1/Bone_1/Hole_4/bone_005.lvm",838,872
"Specimen_1/Bone_1/Hole_4/bone_006.lvm",838,886
"Specimen_1/Bone_1/Hole_4/bone_007.lvm",838,886
"Specimen_1/Bone_1/Hole_4/bone_008.lvm",838,899
"Specimen_1/Bone_1/Hole_4/bone_009.lvm",838,905
"Specimen_1/Bone_1/Hole_4/bone_010.lvm",838,913
"Specimen_1/Bone_1/Hole_4/bone_011.lvm",838,924
"Specimen_1/Bone_1/Hole_4/bone_012.lvm",838,932
"Specimen_1/Bone_1/Hole_4/bone_013.lvm",838,943
"Specimen_1/Bone_1/Hole_4/bone_014.lvm",838,958
"Specimen_1/Bone_1/Hole_4/bone_015.lvm",838,967
"Specimen_1/Bone_1/Hole_4/bone_016.lvm",838,980
"Specimen_1/Bone_1/Hole_4/bone_017.lvm",838,991
"Specimen_1/Bone_1/Hole_4/bone_018.lvm",838,1001
"Specimen_1/Bone_1/Hole_4/bone_019.lvm",838,1008
"Specimen_1/Bone_1/Hole_4/bone_020.lvm",838,1016
"Specimen_1/Bone_1/Hole_4/bone_021.lvm",838,1029
"Specimen_1/Bone_1/Hole_4/bone_022.lvm",838,1038
"Specimen_1/Bone_1/Hole_4/bone_023.lvm",838,1046
"Specimen_1/Bone_1/Hole_4/bone_024.lvm",838,1061
"Specimen_1/Bone_1/Hole_4/bone_025.lvm",838,1072
"Specimen_1/Bone_1/Hole_4/bone_026.lvm",838,1083
"Specimen_1/Bone_1/Hole_4/bone_027.lvm",838,1093
"Specimen_1/Bone_1/Hole_4/bone_028.lvm",838,1107
"Specimen_1/Bone_1/Hole_4/bone_029.lvm",838,1112
"Specimen_1/Bone_1/Hole_4/bone_030.lvm",838,1118
"Specimen_1/Bone_1/Hole_4/bone_031.lvm",838,1126
"Specimen_1/Bone_1/Hole_4/bone_032.lvm",838,1136
"Specimen_1/Bone_1/Hole_4/bone_033.lvm",838,1141
"Specimen_1/Bone_1/Hole_5/bone_001.lvm",840,849
"Specimen_1/Bone_1/Hole_5/bone_002.lvm",840,856
"Specimen_1/Bone_1/Hole_5/bone_003.lvm",840,865
"Specimen_1/Bone_1/Hole_5/bone_004.lvm",840,873
"Specimen_1/Bone_1/Hole_5/bone_005.lvm",840,883
"Specimen_1/Bone_1/Hole_5/bone_006.lvm",840,889
"Specimen_1/Bone_1/Hole_5/bone_007.lvm",840,905
"Specimen_1/Bone_1/Hole_5/bone_008.lvm",840,908
"Specimen_1/Bone_1/Hole_5/bone_009.lvm",840,923
"Specimen_1/Bone_1/Hole_5/bone_010.lvm",840,927
"Specimen_1/Bone_1/Hole_5/bone_011.lvm",840,940
"Specimen_1/Bone_1/Hole_5/bone_012.lvm",840,952
"Specimen_1/Bone_1/Hole_5/bone_013.lvm",840,961
"Specimen_1/Bone_1/Hole_5/bone_014.lvm",840,975
"Specimen_1/Bone_1/Hole_5/bone_015.lvm",840,980
"Specimen_1/Bone_1/Hole_5/bone_016.lvm",840,993
"Specimen_1/Bone_1/Hole_5/bone_017.lvm",840,999
"Specimen_1/Bone_1/Hole_5/bone_018.lvm",840,1011
"Specimen_1/Bone_1/Hole_5/bone_019.lvm",840,1029
"Specimen_1/Bone_1/Hole_5/bone_020.lvm",840,1039
"Specimen_1/Bone_1/Hole_5/bone_021.lvm",840,1042
"Specimen_1/Bone_1/Hole_5/bone_022.lvm",840,1051
"Specimen_1/Bone_1/Hole_5/bone_023.lvm",840,1061
"Specimen_1/Bone_1/Hole_5/bone_024.lvm",840,1070
"Specimen_1/Bone_1/Hole_5/bone_025.lvm",840,1085
"Specimen_1/Bone_1/Hole_5/bone_026.lvm",840,1096
"Specimen_1/Bone_1/Hole_5/bone_027.lvm",840,1107
"Specimen_1/Bone_1/Hole_5/bone_028.lvm",840,1115
"Specimen_1/Bone_1/Hole_5/bone_029.lvm",840,1120
"Specimen_1/Bone_1/Hole_5/bone_030.lvm",840,1130
"Specimen_1/Bone_1/Hole_5/bone_031.lvm",840,1139
"Specimen_1/Bone_1/Hole_5/bone_032.lvm",840,1144
"Specimen_1/Bone_2/Hole_0/bone_001.lvm",794,798
"Specimen_1/Bone_2/Hole_0/bone_002.lvm",794,805
"Specimen_1/Bone_2/Hole_0/bone_003.lvm",794,811
"Specimen_1/Bone_2/Hole_0/bone_004.lvm",794,813
"Specimen_1/Bone_2/Hole_0/bone_005.lvm",794,824
"Specimen_1/Bone_2/Hole_0/bone_006.lvm",794,832
"Specimen_1/Bone_2/Hole_0/bone_007.lvm",794,835
"Specimen_1/Bone_2/Hole_0/bone_008.lvm",794,846
"Specimen_1/Bone_2/Hole_0/bone_009.lvm",794,854
"Specimen_1/Bone_2/Hole_0/bone_010.lvm",794,859
"Specimen_1/Bone_2/Hole_0/bone_011.lvm",794,867
"Specimen_1/Bone_2/Hole_0/bone_012.lvm",794,875
"Specimen_1/Bone_2/Hole_0/bone_013.lvm",794,884
"Specimen_1/Bone_2/Hole_0/bone_014.lvm",794,893
"Specimen_1/Bone_2/Hole_0/bone_015.lvm",794,902
"Specimen_1/Bone_2/Hole_0/bone_016.lvm",794,910
"Specimen_1/Bone_2/Hole_0/bone_017.lvm",794,921
"Specimen_1/Bone_2/Hole_0/bone_018.lvm",794,931
"Specimen_1/Bone_2/Hole_0/bone_019.lvm",794,935
"Specimen_1/Bone_2/Hole_0/bone_020.lvm",794,951
"Specimen_1/Bone_2/Hole_0/bone_021.lvm",794,961
"Specimen_1/Bone_2/Hole_0/bone_022.lvm",794,970
"Specimen_1/Bone_2/Hole_0/bone_023.lvm",794,980
"Specimen_1/Bone_2/Hole_0/bone_024.lvm",794,994
"Specimen_1/Bone_2/Hole_0/bone_025.lvm",794,1000
"Specimen_1/Bone_2/Hole_0/bone_026.lvm",794,1010
"Specimen_1/Bone_2/Hole_0/bone_027.lvm",794,1024
"Specimen_1/Bone_2/Hole_0/bone_028.lvm",794,1034
"Specimen_1/Bone_2/Hole_0/bone_029.lvm",794,1042
"Specimen_1/Bone_2/Hole_0/bone_030.lvm",794,1051
"Specimen_1/Bone_2/Hole_0/bone_031.lvm",794,1061
"Specimen_1/Bone_2/Hole_0/bone_032.lvm",794,1069
"Specimen_1/Bone_2/Hole_0/bone_033.lvm",794,1077
"Specimen_1/Bone_2/Hole_0/bone_034.lvm",794,1088
"Specimen_1/Bone_2/Hole_0/bone_035.lvm",794,1098
"Specimen_1/Bone_2/Hole_0/bone_036.lvm",794,1106
"Specimen_1/Bone_2/Hole_1/bone_001.lvm",787,789
"Specimen_1/Bone_2/Hole_1/bone_002.lvm",787,792
"Specimen_1/Bone_2/Hole_1/bone_003.lvm",787,798
"Specimen_1/Bone_2/Hole_1/bone_004.lvm",787,809
"Specimen_1/Bone_2/Hole_1/bone_005.lvm",787,810
"Specimen_1/Bone_2/Hole_1/bone_006.lvm",787,821
"Specimen_1/Bone_2/Hole_1/bone_007.lvm",787,831
"Specimen_1/Bone_2/Hole_1/bone_008.lvm",787,835
"Specimen_1/Bone_2/Hole_1/bone_009.lvm",787,845
"Specimen_1/Bone_2/Hole_1/bone_010.lvm",787,855
"Specimen_1/Bone_2/Hole_1/bone_011.lvm",787,859
"Specimen_1/Bone_2/Hole_1/bone_012.lvm",787,865
"Specimen_1/Bone_2/Hole_1/bone_013.lvm",787,877
"Specimen_1/Bone_2/Hole_1/bone_014.lvm",787,883
"Specimen_1/Bone_2/Hole_1/bone_015.lvm",787,891
"Specimen_1/Bone_2/Hole_1/bone_016.lvm",787,904
"Specimen_1/Bone_2/Hole_1/bone_017.lvm",787,915
"Specimen_1/Bone_2/Hole_1/bone_018.lvm",787,923
"Specimen_1/Bone_2/Hole_1/bone_019.lvm",787,929
"Specimen_1/Bone_2/Hole_1/bone_020.lvm",787,942
"Specimen_1/Bone_2/Hole_1/bone_021.lvm",787,945
"Specimen_1/Bone_2/Hole_1/bone_022.lvm",787,956
"Specimen_1/Bone_2/Hole_1/bone_023.lvm",787,961
"Specimen_1/Bone_2/Hole_1/bone_024.lvm",787,974
"Specimen_1/Bone_2/Hole_1/bone_025.lvm",787,983
"Specimen_1/Bone_2/Hole_1/bone_026.lvm",787,988
"Specimen_1/Bone_2/Hole_1/bone_027.lvm",787,1002
"Specimen_1/Bone_2/Hole_1/bone_028.lvm",787,1005
"Specimen_1/Bone_2/Hole_1/bone_029.lvm",787,1020
"Specimen_1/Bone_2/Hole_1/bone_030.lvm",787,1027
"Specimen_1/Bone_2/Hole_1/bone_031.lvm",787,1039
"Specimen_1/Bone_2/Hole_1/bone_032.lvm",787,1042
"Specimen_1/Bone_2/Hole_1/bone_033.lvm",787,1051
"Specimen_1/Bone_2/Hole_1/bone_034.lvm",787,1056
"Specimen_1/Bone_2/Hole_1/bone_035.lvm",787,1064
"Specimen_1/Bone_2/Hole_1/bone_036.lvm",787,1069
"Specimen_1/Bone_2/Hole_1/bone_037.lvm",787,1080
"Specimen_1/Bone_2/Hole_1/bone_038.lvm",787,1084
"Specimen_1/Bone_2/Hole_2/bone_001.lvm",760,765
"Specimen_1/Bone_2/Hole_2/bone_002.lvm",760,770
"Specimen_1/Bone_2/Hole_2/bone_003.lvm",760,773
"Specimen_1/Bone_2/Hole_2/bone_004.lvm",760,783
"Specimen_1/Bone_2/Hole_2/bone_005.lvm",760,789
"Specimen_1/Bone_2/Hole_2/bone_006.lvm",760,799
"Specimen_1/Bone_2/Hole_2/bone_007.lvm",760,810
"Specimen_1/Bone_2/Hole_2/bone_008.lvm",760,818
"Specimen_1/Bone_2/Hole_2/bone_009.lvm",760,820
"Specimen_1/Bone_2/Hole_2/bone_010.lvm",760,822
"Specimen_1/Bone_2/Hole_2/bone_011.lvm",760,832
"Specimen_1/Bone_2/Hole_2/bone_012.lvm",760,840
"Specimen_1/Bone_2/Hole_2/bone_013.lvm",760,846
"Specimen_1/Bone_2/Hole_2/bone_014.lvm",760,856
"Specimen_1/Bone_2/Hole_2/bone_015.lvm",760,862
"Specimen_1/Bone_2/Hole_2/bone_016.lvm",760,872
"Specimen_1/Bone_2/Hole_2/bone_017.lvm",760,881
"Specimen_1/Bone_2/Hole_2/bone_018.lvm",760,891
"Specimen_1/Bone_2/Hole_2/bone_019.lvm",760,899
"Specimen_1/Bone_2/Hole_2/bone_020.lvm",760,906
"Specimen_1/Bone_2/Hole_2/bone_021.lvm",760,919
"Specimen_1/Bone_2/Hole_2/bone_022.lvm",760,927
"Specimen_1/Bone_2/Hole_2/bone_023.lvm",760,937
"Specimen_1/Bone_2/Hole_2/bone_024.lvm",760,945
"Specimen_1/Bone_2/Hole_2/bone_025.lvm",760,951
"Specimen_1/Bone_2/Hole_2/bone_026.lvm",760,961
"Specimen_1/Bone_2/Hole_2/bone_027.lvm",760,972
"Specimen_1/Bone_2/Hole_2/bone_028.lvm",760,981
"Specimen_1/Bone_2/Hole_2/bone_029.lvm",760,995
"Specimen_1/Bone_2/Hole_2/bone_030.lvm",760,1000
"Specimen_1/Bone_2/Hole_2/bone_031.lvm",760,1009
"Specimen_1/Bone_2/Hole_2/bone_032.lvm",760,1015
"Specimen_1/Bone_2/Hole_2/bone_033.lvm",760,1033
"Specimen_1/Bone_2/Hole_2/bone_034.lvm",760,1039
"Specimen_1/Bone_2/Hole_2/bone_035.lvm",760,1047
"Specimen_1/Bone_2/Hole_2/bone_036.lvm",760,1050
"Specimen_1/Bone_2/Hole_2/bone_037.lvm",760,995
"Specimen_1/Bone_2/Hole_3/bone_001.lvm",730,735
"Specimen_1/Bone_2/Hole_3/bone_002.lvm",730,740
"Specimen_1/Bone_2/Hole_3/bone_003.lvm",730,746
"Specimen_1/Bone_2/Hole_3/bone_004.lvm",730,749
"Specimen_1/Bone_2/Hole_3/bone_005.lvm",730,756
"Specimen_1/Bone_2/Hole_3/bone_006.lvm",730,764
"Specimen_1/Bone_2/Hole_3/bone_007.lvm",730,774
"Specimen_1/Bone_2/Hole_3/bone_008.lvm",730,782
"Specimen_1/Bone_2/Hole_3/bone_009.lvm",730,786
"Specimen_1/Bone_2/Hole_3/bone_010.lvm",730,796
"Specimen_1/Bone_2/Hole_3/bone_011.lvm",730,800
"Specimen_1/Bone_2/Hole_3/bone_012.lvm",730,812
"Specimen_1/Bone_2/Hole_3/bone_013.lvm",730,823
"Specimen_1/Bone_2/Hole_3/bone_014.lvm",730,829
"Specimen_1/Bone_2/Hole_3/bone_015.lvm",730,836
"Specimen_1/Bone_2/Hole_3/bone_016.lvm",730,838
"Specimen_1/Bone_2/Hole_3/bone_017.lvm",730,853
"Specimen_1/Bone_2/Hole_3/bone_018.lvm",730,857
"Specimen_1/Bone_2/Hole_3/bone_019.lvm",730,868
"Specimen_1/Bone_2/Hole_3/bone_020.lvm",730,876
"Specimen_1/Bone_2/Hole_3/bone_021.lvm",730,891
"Specimen_1/Bone_2/Hole_3/bone_022.lvm",730,901
"Specimen_1/Bone_2/Hole_3/bone_023.lvm",730,909
"Specimen_1/Bone_2/Hole_3/bone_024.lvm",730,912
"Specimen_1/Bone_2/Hole_3/bone_025.lvm",730,926
"Specimen_1/Bone_2/Hole_3/bone_026.lvm",730,934
"Specimen_1/Bone_2/Hole_3/bone_027.lvm",730,942
"Specimen_1/Bone_2/Hole_3/bone_028.lvm",730,950
"Specimen_1/Bone_2/Hole_3/bone_029.lvm",730,958
"Specimen_1/Bone_2/Hole_3/bone_030.lvm",730,967
"Specimen_1/Bone_2/Hole_3/bone_031.lvm",730,974
"Specimen_1/Bone_2/Hole_3/bone_032.lvm",730,980
"Specimen_1/Bone_2/Hole_3/bone_033.lvm",730,990
"Specimen_1/Bone_2/Hole_3/bone_034.lvm",730,999
"Specimen_1/Bone_2/Hole_3/bone_035.lvm",730,1003
"Specimen_1/Bone_2/Hole_3/bone_036.lvm",730,1005
"Specimen_1/Bone_2/Hole_3/bone_037.lvm",730,1017
"Specimen_1/Bone_2/Hole_3/bone_038.lvm",730,1023
"Specimen_1/Bone_2/Hole_3/bone_039.lvm",730,1026
"Specimen_1/Bone_2/Hole_3/bone_040.lvm",730,1042
"Specimen_1/Bone_2/Hole_4/bone_001.lvm",732,738
"Specimen_1/Bone_2/Hole_4/bone_002.lvm",732,741
"Specimen_1/Bone_2/Hole_4/bone_003.lvm",732,746
"Specimen_1/Bone_2/Hole_4/bone_004.lvm",732,756
"Specimen_1/Bone_2/Hole_4/bone_005.lvm",732,762
"Specimen_1/Bone_2/Hole_4/bone_006.lvm",732,765
"Specimen_1/Bone_2/Hole_4/bone_007.lvm",732,777
"Specimen_1/Bone_2/Hole_4/bone_008.lvm",732,783
"Specimen_1/Bone_2/Hole_4/bone_009.lvm",732,791
"Specimen_1/Bone_2/Hole_4/bone_010.lvm",732,795
"Specimen_1/Bone_2/Hole_4/bone_011.lvm",732,802
"Specimen_1/Bone_2/Hole_4/bone_012.lvm",732,815
"Specimen_1/Bone_2/Hole_4/bone_013.lvm",732,821
"Specimen_1/Bone_2/Hole_4/bone_014.lvm",732,829
"Specimen_1/Bone_2/Hole_4/bone_015.lvm",732,839
"Specimen_1/Bone_2/Hole_4/bone_016.lvm",732,845
"Specimen_1/Bone_2/Hole_4/bone_017.lvm",732,853
"Specimen_1/Bone_2/Hole_4/bone_018.lvm",732,861
"Specimen_1/Bone_2/Hole_4/bone_019.lvm",732,867
"Specimen_1/Bone_2/Hole_4/bone_020.lvm",732,882
"Specimen_1/Bone_2/Hole_4/bone_021.lvm",732,891
"Specimen_1/Bone_2/Hole_4/bone_022.lvm",732,901
"Specimen_1/Bone_2/Hole_4/bone_023.lvm",732,907
"Specimen_1/Bone_2/Hole_4/bone_024.lvm",732,918
"Specimen_1/Bone_2/Hole_4/bone_025.lvm",732,929
"Specimen_1/Bone_2/Hole_4/bone_026.lvm",732,940
"Specimen_1/Bone_2/Hole_4/bone_027.lvm",732,948
"Specimen_1/Bone_2/Hole_4/bone_028.lvm",732,958
"Specimen_1/Bone_2/Hole_5/bone_001.lvm",759,765
"Specimen_1/Bone_2/Hole_5/bone_002.lvm",759,773
"Specimen_1/Bone_2/Hole_5/bone_003.lvm",759,782
"Specimen_1/Bone_2/Hole_5/bone_004.lvm",759,786
"Specimen_1/Bone_2/Hole_5/bone_005.lvm",759,794
"Specimen_1/Bone_2/Hole_5/bone_006.lvm",759,802
"Specimen_1/Bone_2/Hole_5/bone_007.lvm",759,811
"Specimen_1/Bone_2/Hole_5/bone_008.lvm",759,822
"Specimen_1/Bone_2/Hole_5/bone_009.lvm",759,825
"Specimen_1/Bone_2/Hole_5/bone_010.lvm",759,835
"Specimen_1/Bone_2/Hole_5/bone_011.lvm",759,845
"Specimen_1/Bone_2/Hole_5/bone_012.lvm",759,852
"Specimen_1/Bone_2/Hole_5/bone_013.lvm",759,864
"Specimen_1/Bone_2/Hole_5/bone_014.lvm",759,870
"Specimen_1/Bone_2/Hole_5/bone_015.lvm",759,879
"Specimen_1/Bone_2/Hole_5/bone_016.lvm",759,884
"Specimen_1/Bone_2/Hole_5/bone_017.lvm",759,894
"Specimen_1/Bone_2/Hole_5/bone_018.lvm",759,912
"Specimen_1/Bone_2/Hole_5/bone_019.lvm",759,925
"Specimen_1/Bone_2/Hole_5/bone_020.lvm",759,929
"Specimen_1/Bone_2/Hole_5/bone_021.lvm",759,940
"Specimen_1/Bone_2/Hole_6/bone_001.lvm",862,867
"Specimen_1/Bone_2/Hole_6/bone_002.lvm",862,878
"Specimen_1/Bone_2/Hole_6/bone_003.lvm",862,883
"Specimen_1/Bone_2/Hole_6/bone_004.lvm",862,891
"Specimen_1/Bone_2/Hole_6/bone_005.lvm",862,899
"Specimen_1/Bone_2/Hole_6/bone_006.lvm",862,910
"Specimen_1/Bone_2/Hole_6/bone_007.lvm",862,919
"Specimen_1/Bone_2/Hole_6/bone_008.lvm",862,926
"Specimen_1/Bone_2/Hole_6/bone_009.lvm",862,937
"Specimen_1/Bone_2/Hole_6/bone_010.lvm",862,948
"Specimen_1/Bone_2/Hole_6/bone_011.lvm",862,956
"Specimen_1/Bone_2/Hole_6/bone_012.lvm",862,969
"Specimen_1/Bone_2/Hole_6/bone_013.lvm",862,979
"Specimen_1/Bone_2/Hole_6/bone_014.lvm",862,988
"Specimen_1/Bone_2/Hole_6/bone_015.lvm",862,999
"Specimen_1/Bone_2/Hole_6/bone_016.lvm",862,1004
"Specimen_1/Bone_2/Hole_6/bone_017.lvm",862,1015
"Specimen_1/Bone_2/Hole_6/bone_018.lvm",862,1023
"Specimen_1/Bone_2/Hole_6/bone_019.lvm",862,1031
"Specimen_2/Bone_0/Hole_0/bone_001.lvm",810,814
"Specimen_2/Bone_0/Hole_0/bone_002.lvm",810,816
"Specimen_2/Bone_0/Hole_0/bone_003.lvm",810,822
"Specimen_2/Bone_0/Hole_0/bone_004.lvm",810,830
"Specimen_2/Bone_0/Hole_0/bone_005.lvm",810,842
"Specimen_2/Bone_0/Hole_0/bone_006.lvm",810,850
"Specimen_2/Bone_0/Hole_0/bone_007.lvm",810,856
"Specimen_2/Bone_0/Hole_0/bone_008.lvm",810,860
"Specimen_2/Bone_0/Hole_0/bone_009.lvm",810,867
"Specimen_2/Bone_0/Hole_0/bone_010.lvm",810,876
"Specimen_2/Bone_0/Hole_0/bone_011.lvm",810,883
"Specimen_2/Bone_0/Hole_0/bone_012.lvm",810,892
"Specimen_2/Bone_0/Hole_0/bone_013.lvm",810,900
"Specimen_2/Bone_0/Hole_0/bone_014.lvm",810,912
"Specimen_2/Bone_0/Hole_0/bone_015.lvm",810,926
"Specimen_2/Bone_0/Hole_0/bone_016.lvm",810,934
"Specimen_2/Bone_0/Hole_0/bone_017.lvm",810,944
"Specimen_2/Bone_0/Hole_0/bone_018.lvm",810,953
"Specimen_2/Bone_0/Hole_0/bone_019.lvm",810,966
"Specimen_2/Bone_0/Hole_0/bone_020.lvm",810,979
"Specimen_2/Bone_0/Hole_0/bone_021.lvm",810,988
"Specimen_2/Bone_0/Hole_0/bone_022.lvm",810,1006
"Specimen_2/Bone_0/Hole_0/bone_023.lvm",810,1012
"Specimen_2/Bone_0/Hole_0/bone_024.lvm",810,1026
"Specimen_2/Bone_0/Hole_0/bone_025.lvm",810,1036
"Specimen_2/Bone_0/Hole_0/bone_026.lvm",810,1042
"Specimen_2/Bone_0/Hole_0/bone_027.lvm",810,1053
"Specimen_2/Bone_0/Hole_0/bone_028.lvm",810,1057
"Specimen_2/Bone_0/Hole_0/bone_029.lvm",810,1070
"Specimen_2/Bone_0/Hole_0/bone_030.lvm",810,1078
"Specimen_2/Bone_0/Hole_0/bone_031.lvm",810,1091
"Specimen_2/Bone_0/Hole_0/bone_032.lvm",810,1094
"Specimen_2/Bone_0/Hole_0/bone_033.lvm",810,1102
"Specimen_2/Bone_0/Hole_0/bone_034.lvm",810,1113
"Specimen_2/Bone_0/Hole_1/bone_001.lvm",801,806
"Specimen_2/Bone_0/Hole_1/bone_002.lvm",801,813
"Specimen_2/Bone_0/Hole_1/bone_003.lvm",801,821
"Specimen_2/Bone_0/Hole_1/bone_004.lvm",801,831
"Specimen_2/Bone_0/Hole_1/bone_005.lvm",801,837
"Specimen_2/Bone_0/Hole_1/bone_006.lvm",801,843
"Specimen_2/Bone_0/Hole_1/bone_007.lvm",801,851
"Specimen_2/Bone_0/Hole_1/bone_008.lvm",801,863
"Specimen_2/Bone_0/Hole_1/bone_009.lvm",801,868
"Specimen_2/Bone_0/Hole_1/bone_010.lvm",801,880
"Specimen_2/Bone_0/Hole_1/bone_011.lvm",801,887
"Specimen_2/Bone_0/Hole_1/bone_012.lvm",801,894
"Specimen_2/Bone_0/Hole_1/bone_013.lvm",801,905
"Specimen_2/Bone_0/Hole_1/bone_014.lvm",801,913
"Specimen_2/Bone_0/Hole_1/bone_015.lvm",801,921
"Specimen_2/Bone_0/Hole_1/bone_016.lvm",801,930
"Specimen_2/Bone_0/Hole_1/bone_017.lvm",801,940
"Specimen_2/Bone_0/Hole_1/bone_018.lvm",801,953
"Specimen_2/Bone_0/Hole_1/bone_019.lvm",801,966
"Specimen_2/Bone_0/Hole_1/bone_020.lvm",801,970
"Specimen_2/Bone_0/Hole_1/bone_021.lvm",801,980
"Specimen_2/Bone_0/Hole_1/bone_022.lvm",801,996
"Specimen_2/Bone_0/Hole_1/bone_023.lvm",801,1006
"Specimen_2/Bone_0/Hole_1/bone_024.lvm",801,1008
"Specimen_2/Bone_0/Hole_1/bone_025.lvm",801,1018
"Specimen_2/Bone_0/Hole_1/bone_026.lvm",801,1034
"Specimen_2/Bone_0/Hole_1/bone_027.lvm",801,1042
"Specimen_2/Bone_0/Hole_1/bone_028.lvm",801,1043
